id,label,adresse,city,dep,cp,type,x,y,localisation,appariement,score
0010157R,Ecole maternelle Sud,9 rue de Nierme,Oyonnax,1,1100,primaire,46.2540381847674,5.654370300810662,Numéro de rue,need_update,
0010141Y,Ecole primaire,Rue Louis Pergaud,Oyonnax,1,1100,primaire,46.268199401130644,5.629199740491587,Numéro de rue,need_update,
3009,HG COCCINELLE OYONNAX,15 Rue Michelet 1100 OYONNAX,Oyonnax,1,1100,crèche,46.2593821206589,5.65584048000304,,need_update,
3013,HG GRIBOUILLE OYONNAX,1 Place Maréchal Leclerc 1100 OYONNAX,Oyonnax,1,1100,crèche,46.25767101638,5.64420780000303,,need_update,
3112,MULTI ACCUEIL  ARBENT,1400 Rue du Général ANDREA 1100 ARBENT,Arbent,1,1100,crèche,46.2948058689288,5.68054872000305,,need_update,
3122,MULTI ACCUEIL  BELLIGNAT,1 Rue Goerges Cuvier 1100 BELLIGNAT,Bellignat,1,1100,crèche,46.251721623053,5.63319900000302,,need_update,
0010035H,Collège Louis Lumière,61 route de la Forge,Oyonnax,1,1101,secondaire,46.25485364646008,5.638289823414171,Numéro de rue,need_update,
0010034G,Lycée polyvalent Paul Painlevé,13 place DES DEPORTES DE 1944,Oyonnax,1,1108,secondaire,46.256662,5.660155,Numéro de rue,need_update,0.7930535784571309
3247,CRECHE FAM INTERCO HAUTEVILLE,Rue DES FONTANETTES 1110 HAUTEVILLE-LOMPNES,Hauteville-lompnes,1,1110,crèche,45.9815909782395,5.60040840000301,,need_update,
0010233Y,Ecole maternelle Centre,Rue Masonod,Plateau d'Hauteville,1,1110,primaire,45.978275,5.599233,Rue,need_update,0.8658241001512635
0010205T,Ecole primaire,Quartier Pré la Belle,Plateau d'Hauteville,1,1110,primaire,45.98723220910516,5.602012614634418,Rue,need_update,
0010207V,Ecole primaire,Route de l'Eglise,Plateau d'Hauteville,1,1110,primaire,45.97723865238977,5.603417786838033,Rue,need_update,
0010237C,Ecole Primaire,Route d'Evosges,Aranc,1,1110,primaire,46.00295885257653,5.508070497567531,Numéro de rue,need_update,
3246,MULTI ACC INTERCO HAUTEVILLE,Rue DES FONTANETTES 1110 HAUTEVILLE-LOMPNES,Hauteville-lompnes,1,1110,crèche,45.9815909782395,5.60040840000301,,need_update,
0010083K,Collège privé Saint Louis,Rue DU PENSIONNAT,Dagneux,1,1120,secondaire,45.85143793956035,5.068329400262818,Numéro de rue,need_update,
0010299V,Ecole primaire privée Saint Louis,Rue du Pensionnat,Dagneux,1,1120,primaire,45.851435159436306,5.06793999670826,Numéro de rue,need_update,
3238,MICRO CRECHE CHAPOTIERE DAGNEU,49 Chemin DES CHAPOTIERES 1120 DAGNEUX,Dagneux,1,1120,crèche,45.8559988817081,5.06182248000272,,need_update,
3239,MULTI ACCUEIL BAMBINS COTTEY,132 Place DES TILLEULS 1120 DAGNEUX,Dagneux,1,1120,crèche,45.8508981069824,5.07572172000272,,need_update,
3212,MULTI ACCUEIL LES BUISSARDOUX,425 Rue J. Guinet 1120 LA BOISSE,La Boisse,1,1120,crèche,45.8409505892337,5.0355889200027,,need_update,
3255,MULTI ACCUEIL MONTLUEL LEO LAG,25 Passage DE L'ARC 1120 MONTLUEL,Montluel,1,1120,crèche,45.850061096956,5.05271412000271,,need_update,
0010145C,Ecole élémentaire,Village Village d'en Bas,Charix,1,1130,primaire,46.182862614475376,5.685279558845827,Ville,need_update,
0010154M,Ecole primaire,Rue de la Devy,Les Neyrolles,1,1130,primaire,46.140929646335586,5.63288061189032,Numéro de rue,need_update,
0010032E,Lycée polyvalent Xavier Bichat,AVENUE DU LAC,Nantua,1,1130,secondaire,46.155415935346554,5.602849356998366,Numéro de rue,need_update,
3006,MULTI ACCUEIL NANTUA,15 Avenue de la Gare 1130 NANTUA,Nantua,1,1130,crèche,46.1516184193569,5.60439828000301,,need_update,
0010042R,Collège Bel Air,583 rue Albert Camus,Thoissey,1,1140,secondaire,46.1753642968195,4.8012194062656794,Numéro de rue,need_update,
0010095Y,Collège privé Saint Joseph,132 RUE JOSEPH BERLIOZ,Saint-Didier-sur-Chalaronne,1,1140,secondaire,46.17890042093674,4.814250295333496,Numéro de rue,need_update,
3058,MICRO CRECHE MA P'TITE MAISON,14 Rue DE LA DOMBE 1140 ST ETIENNE-SUR-CHALARONNE,Saint-Etienne-sur-Chalaronne,1,1140,crèche,46.1477922564618,4.86821736000261,,need_update,
0010026Y,Collège Paul Claudel,98 avenue SAINT EXUPERY,Lagnieu,1,1150,secondaire,45.89846945460407,5.344962827467159,Numéro de rue,need_update,
3248,MULTI ACCUEIL LE PETIT PRINCE,508 Avenue SAINT EXUPERY 1150 LAGNIEU,Lagnieu,1,1150,crèche,45.8941560949314,5.34521088000287,,need_update,
0010037K,Collège Louise de Savoie,5 rue EMILE LE BREUS,Pont-d'Ain,1,1160,secondaire,46.04576446691291,5.345419396772557,Numéro de rue,need_update,
3043,LES P'TITS LOUPS PONT D AIN,5 Rue LOUISE DE SAVOIE 1160 PONT-D'AIN,Pont-d'Ain,1,1160,crèche,46.0494766858853,5.34044520000287,,need_update,
0010088R,Collège privé Jeanne d'Arc,273 rue DE GENEVE,Gex,1,1170,secondaire,46.329794749455395,6.05960938072031,Numéro de rue,need_update,
0010107L,Ecole primaire,Rue de la Velle,Ségny,1,1170,primaire,46.29600112550236,6.073580269637648,Numéro de rue,need_update,
0010108M,Ecole primaire,Rue du Château,Vesancy,1,1170,primaire,46.34810038766823,6.089250179572686,Numéro de rue,need_update,
0010130L,Ecole primaire Françoise Dolto,253 rue Saint Maurice,Chevry,1,1170,primaire,46.28094816724511,6.039854670053365,Numéro de rue,need_update,
0010131M,Ecole primaire Les Chardons Bleus,Route de Gex,Crozet,1,1170,primaire,46.27905262138291,6.015070356692821,Numéro de rue,need_update,
3229,MA  A PETITS PAS CESSY LLPE,345 Rue JOSEPH LEGER 1170 CESSY,Cessy,1,1170,crèche,46.3169090324339,6.06861864000326,,need_update,
3243,MA LES DIABLOTINS GEX LLPE,115 Place GEORGES CHARPAK 1170 GEX,Gex,1,1170,crèche,46.3253699992079,6.03816084000324,,need_update,
3244,MULTI ACCUEIL LES MESANGES GEX,160 Rue MARC PANISSOD 1170 GEX,Gex,1,1170,crèche,46.3223731394999,6.05766672000325,,need_update,
0010024W,Collège Georges Charpak,100 place GEORGES CHARPAK,Gex,1,1173,secondaire,46.336003384573026,6.0640798176489605,Numéro de rue,need_update,
3048,MA LES MOUSSAILLONS PT DE VAUX,4 Chemin DES NIVRES 1190 PONT-DE-VAUX,Pont-de-Vaux,1,1190,crèche,46.4349709656071,4.94074584000265,,need_update,
0010008D,Collège Saint-Exupéry,15 avenue Saint Exupéry,Valserhône,1,1200,secondaire,46.112483631110365,5.8182922501165235,Numéro de rue,need_update,
3136,HALTE GARDERIE LES CALINOUS,6 Rue JOLIOT CURIE 1200 BELLEGARDE-SUR-VALSERINE,Bellegarde-sur-valserine,1,1200,crèche,46.1085854259543,5.81784120000312,,need_update,
0010006B,Lycée polyvalent Saint-Exupéry - Lycée des métiers de l'hôtellerie et des services - Lycée des métiers des énergies du bâtiment,15 avenue SAINT-EXUPERY,Valserhône,1,1200,secondaire,46.112483631110365,5.8182922501165235,Numéro de rue,need_update,
0010122C,Ecole élémentaire Yves de Tonnac,145 rue Saint Martin,Versonnex,1,1210,primaire,46.29663367248068,6.101630448229795,Numéro de rue,need_update,
0010112S,Ecole primaire,Chemin de Bejou,Ornex,1,1210,primaire,46.276206085784395,6.096030560057756,Numéro de rue,need_update,
0010110P,Ecole primaire Florian,1 avenue des Alpes,Ferney-Voltaire,1,1210,primaire,46.25771741793676,6.1166697453287995,Numéro de rue,need_update,
0010109N,Ecole primaire Jean Calas,Place de la Mairie,Ferney-Voltaire,1,1210,primaire,46.256677618142405,6.1070096735207455,Numéro de rue,need_update,
0010072Y,Lycée polyvalent international,Avenue des Sports,Ferney-Voltaire,1,1210,secondaire,46.26417531426239,6.116569685513785,Numéro de rue,need_update,
3073,MA  CHATONS LILETTE VERSONNEX,47 Rue SAINT MARTIN 1210 VERSONNEX,Versonnex,1,1210,crèche,46.2959325308829,6.10094556000327,,need_update,
3242,MA LA FARANDOLE FERNEY LLPE,1 Avenue VOLTAIRE 1210 FERNEY-VOLTAIRE,Ferney-Voltaire,1,1210,crèche,46.2562849441895,6.10886556000328,,need_update,
0010134R,Ecole maternelle Centre,138 rue du Mont Blanc,Divonne-les-Bains,1,1220,primaire,46.35523174398531,6.142799430682985,Numéro de rue,need_update,
0010117X,Ecole primaire Les Genévriers,Avenue des Genévriers,Sauverny,1,1220,primaire,46.30784474821193,6.104720041387123,Rue,need_update,
3240,MA LES PETITS LOUPS DIVONNE LL,55 Allée SAINT EXUPERY 1220 DIVONNE-LES-BAINS,Divonne-les-Bains,1,1220,crèche,46.3452975685241,6.1425216000033,,need_update,
0010039M,Collège de l'Albarine,48 avenue de l'Europe,Saint-Rambert-en-Bugey,1,1230,secondaire,45.9415466100717,5.431009651453726,Numéro de rue,need_update,
0010263F,Ecole primaire,Grande rue,Marlieux,1,1240,primaire,46.06445468348389,5.070760429762413,Numéro de rue,need_update,
3230,MULTI ACCUEIL CEYZERIAT LLPE,Place Du 19 Mars 1962 1250 CEYZERIAT,Ceyzériat,1,1250,crèche,46.1786670619,5.32211400000286,,need_update,
3064,MULTI ACCUEIL ST JUST LLPE,357 Chemin DE L ECOLE 1250 SAINT-JUST,Saint-Just,1,1250,crèche,46.1932635202009,5.28244740000283,,need_update,
0010225P,Ecole élémentaire,45 A rue de l'Eglise,Arvière-en-Valromey,1,1260,primaire,45.92957137882059,5.6879307765687965,Numéro de rue,need_update,
0010230V,Ecole primaire,43 Rue de la Croix Rouge,Champagne-en-Valromey,1,1260,primaire,45.934199,5.706274,Rue,need_update,0.8596387294079967
3241,MICRO CRECHE CAR HIBOU DOMSURE,Village LE BOURG 1270 DOMSURE,Domsure,1,1270,crèche,46.4016481252693,5.29164972000284,,need_update,
3049,MA LES PETITS ELECTRONS PREVES,83 Rue DES ACCULATS 1280 PREVESSIN-MOENS,Prévessin-Moëns,1,1280,crèche,46.2558239494998,6.07140216000326,,need_update,
3245,MA CROQ POMMES GRIEGES,61 Impasse DES PLATANES 1290 GRIEGES,Grièges,1,1290,crèche,46.2552022726082,4.8496406400026,,need_update,
3152,CRECHE FAMILIALE CCAS BELLEY,10 Rue DU CHAPITRE 1300 BELLEY,Belley,1,1300,crèche,45.7568144691114,5.68917180000305,,need_update,
0010224N,Ecole primaire,45 impasse des Ravens,Contrevoz,1,1300,primaire,45.80419369107434,5.628979343872984,Numéro de rue,need_update,
0010268L,Ecole primaire privée Sainte Anne,41 rue Georges Girerd,Belley,1,1300,primaire,45.761128922274125,5.684897616901847,Numéro de rue,need_update,
3157,JARDIN D ENFANTS CCAS BELLEY,170 Avenue PAUL CHASTEL 1300 BELLEY,Belley,1,1300,crèche,45.7588558475955,5.68254636000305,,need_update,
3227,LES PETITS LUTINS,Place DES SPORTS 1300 BREGNIER-CORDON,Brégnier-Cordon,1,1300,crèche,45.6252525898118,5.62826160000302,,need_update,
3145,MULTI ACCUEIL CCAS BELLEY,10 Rue DU CHAPITRE 1300 BELLEY,Belley,1,1300,crèche,45.7568144691114,5.68917180000305,,need_update,
0010069V,Lycée général et technologique privé Ensemble scolaire Lamartine,41 rue GEORGES GIRERD,Belley,1,1302,secondaire,45.76153003244136,5.684550236253894,Numéro de rue,need_update,
0010010F,Lycée général et technologique du Bugey,113 rue DU 5E RTM,Belley,1,1306,secondaire,45.762141,5.689722,Numéro de rue,need_update,0.7863108333325899
3236,MA CALINS TROTINETTES CONFRANC,53 Route DE CURTAFOND 1310 CONFRANCON,Confrançon,1,1310,crèche,46.2678450104787,5.06722320000272,,need_update,
3031,MULTI 123 FRIMOUSSES POLLIAT,27 Place de l'école maternelle 1310 POLLIAT,Polliat,1,1310,crèche,46.2482945263454,5.12576892000275,,need_update,
3231,PETITE ENFANCE MOSAIQUE,31 Place DES ECOLES 1320 CHALAMONT,Chalamont,1,1320,crèche,46.0051343009728,5.16867264000278,,need_update,
0010259B,ECOLE ELEMENTAIRE DAPPLICATION,Place de Verdun,Villars-les-Dombes,1,1330,primaire,46.00064801716953,5.029359789917609,Numéro de rue,need_update,
3074,MULTI ACCUEIL VILLARS LES DBES,Impasse DES JARDINS 1330 VILLARS LES DOMBES,Villars-les-Dombes,1,1330,crèche,46.0059953545547,5.0280134400027,,need_update,
0010253V,Ecole primaire privée,380 rue de l'Eglise,Attignat,1,1340,primaire,46.28928435645418,5.1629997195377335,Numéro de rue,need_update,
3257,MA A P TITS PAS MONTREVEL,200 Rue Charrière Basse 1340 MONTREVEL-EN-BRESSE,Montrevel-en-Bresse,1,1340,crèche,46.3400813049967,5.13026784000275,,need_update,
0010022U,Collège Henry Dunant,200 rue CLAUDIUS RICHARD,Culoz,1,1350,secondaire,45.84781942425728,5.789129706930483,Numéro de rue,need_update,
0010216E,Ecole maternelle,Rue de l'Eglise,Culoz,1,1350,primaire,45.85061193274115,5.781450636716642,Numéro de rue,need_update,
0010210Y,Ecole primaire,Rue Ecoles,Anglefort,1,1350,primaire,45.914136,5.809443,Rue,need_update,0.6301549309684986
0010227S,Ecole primaire,Lieu-dit Le Bourg,Béon,1,1350,primaire,45.85496226278242,5.749909603026499,Ville,need_update,
3237,MULTI ACC ESPACE ENF COLOMBIER,9 Clos A. Poncet 1350 CULOZ,Culoz,1,1350,crèche,45.848659490697,5.7799573200031,,need_update,
3127,LPCR LA VALBONNE,Rue DE LA POSTE 1360 BELIGNEUX,Béligneux,1,1360,crèche,45.8485334835735,5.12745300000275,,need_update,
5523,LES PTITS LOUPS,Camp Militaire de la Valbonne 1365 BELIGNEUX,Béligneux,1,1365,crèche,45.8520900346606,5.12796996000275,,need_update,
3168,MULTI ACCUEIL CARAM BOLE BENY,Lieu dit LE POISIAT 1370 BENY,Bény,1,1370,crèche,46.3356397945784,5.28680628000284,,need_update,
3057,MULTI ACCUEIL POM CANNELLE,180 Allée des Ecoliers 1370 SAINT-ETIENNE-DU-BOIS,Saint-Etienne-du-Bois,1,1370,crèche,46.2881117081167,5.29651296000284,,need_update,
0010005A,Collège Roger Poulnard,131 rue de la Mairie,Bâgé-Dommartin,1,1380,secondaire,46.31715022871056,4.945990387084464,Numéro de rue,need_update,
3053,MC CROQ CINELLE ST CYR MENTHON,15 Rue DU CENTRE 1380 SAINT-CYR-SUR-MENTHON,Saint-Cyr-sur-Menthon,1,1380,crèche,46.2754737693809,4.96638288000267,,need_update,
3117,MULTI ACCUEIL DE BAGE LA VILLE,15 Chemin DU GRAND CHENE 1380 BAGE-DOMMARTIN,Bâgé-Dommartin,1,1380,crèche,46.3167971439382,4.94166780000265,,need_update,
0010244K,Ecole primaire,Route Bois Ravat,Civrieux,1,1390,primaire,45.921861490330606,4.883359869254327,Numéro de rue,need_update,
0010251T,Ecole primaire,Place Alain Chapel,Mionnay,1,1390,primaire,45.89556743678215,4.931379685569472,Ville,need_update,
3250,MICRO CRECHE MIONNAY,36 Place DU BIEF 1390 MIONNAY,Mionnay,1,1390,crèche,45.8917752705377,4.91824764000264,,need_update,
